기업이름,분야,평점,연봉,2차산업군
에스케이하이텍(주) ,제조/화학,4.0,0,전기/전자/제어
에이지테크(주) ,제조/화학,3.0,1743,전기/전자/제어
에이테크(주) ,제조/화학,2.0,2628,전기/전자/제어
엔비티(주) ,제조/화학,4.0,5119,전기/전자/제어
엔스텔정보통신(주) ,제조/화학,5.0,0,전기/전자/제어
엔엘티테크(주) ,제조/화학,4.0,2925,전기/전자/제어
엘드텍(주) ,제조/화학,1.0,0,전기/전자/제어
엠피코(주) ,제조/화학,3.0,2234,전기/전자/제어
영강테크원(주) ,제조/화학,4.0,4271,전기/전자/제어
영산기계(주) ,제조/화학,4.0,4793,전기/전자/제어
와이엘(주) ,제조/화학,2.0,2559,전기/전자/제어
에이지테크(주) ,제조/화학,3.0,1743,전기/전자/제어
에이테크(주) ,제조/화학,2.0,2628,전기/전자/제어
엔비티(주) ,제조/화학,4.0,5119,전기/전자/제어
엔스텔정보통신(주) ,제조/화학,5.0,0,전기/전자/제어
엔엘티테크(주) ,제조/화학,4.0,2925,전기/전자/제어
엘드텍(주) ,제조/화학,1.0,0,전기/전자/제어
엠피코(주) ,제조/화학,3.0,2234,전기/전자/제어
영강테크원(주) ,제조/화학,4.0,4271,전기/전자/제어
영산기계(주) ,제조/화학,4.0,4793,전기/전자/제어
와이엘(주) ,제조/화학,2.0,2559,전기/전자/제어
우신(주) ,제조/화학,2.0,4175,전기/전자/제어
윤익물산(주) ,제조/화학,3.0,2755,전기/전자/제어
이노밴스 테크놀로지 ,제조/화학,4.0,3901,전기/전자/제어
이수엑사플렉스(주) ,제조/화학,1.0,3633,전기/전자/제어
이에프텍(주) ,제조/화학,2.0,0,전기/전자/제어
이엠시스텍(주) ,제조/화학,1.0,3726,전기/전자/제어
일루미(주) ,제조/화학,3.0,2039,전기/전자/제어
일산전기(주) ,제조/화학,3.0,6851,전기/전자/제어
일성이앤지(주) ,제조/화학,3.0,3413,전기/전자/제어
정인엔지니어링 ,제조/화학,3.0,2426,전기/전자/제어
우신(주) ,제조/화학,2.0,4175,전기/전자/제어
윤익물산(주) ,제조/화학,3.0,2755,전기/전자/제어
이노밴스 테크놀로지 ,제조/화학,4.0,3901,전기/전자/제어
이수엑사플렉스(주) ,제조/화학,1.0,3633,전기/전자/제어
이에프텍(주) ,제조/화학,2.0,0,전기/전자/제어
이엠시스텍(주) ,제조/화학,1.0,3726,전기/전자/제어
일루미(주) ,제조/화학,3.0,2039,전기/전자/제어
일산전기(주) ,제조/화학,3.0,6851,전기/전자/제어
일성이앤지(주) ,제조/화학,3.0,3413,전기/전자/제어
정인엔지니어링 ,제조/화학,3.0,2426,전기/전자/제어
제이엔텍(주) ,제조/화학,4.0,2170,전기/전자/제어
제이케이엔지니어링(주) ,제조/화학,4.0,2358,전기/전자/제어
젤라인(주) ,제조/화학,3.0,4930,전기/전자/제어
지오큐엘이디(주) ,제조/화학,4.0,2382,전기/전자/제어
창원비엠 ,제조/화학,4.0,3098,전기/전자/제어
청석엔지니어링(주) ,제조/화학,4.0,4257,전기/전자/제어
케이엠텔레텍(주) ,제조/화학,3.0,2252,전기/전자/제어
테크원(주) ,제조/화학,3.0,2181,전기/전자/제어
포레스트커머스 ,제조/화학,1.0,0,전기/전자/제어
한국검출기연구소 ,제조/화학,3.0,0,전기/전자/제어
한빔(주) ,제조/화학,3.0,2563,전기/전자/제어
한서(주) ,제조/화학,3.0,2412,전기/전자/제어
한주물산(주) ,제조/화학,4.0,2689,전기/전자/제어
헤드 ,제조/화학,3.0,2633,전기/전자/제어
혜성전기(주) ,제조/화학,5.0,3262,전기/전자/제어
홍익이엔지 ,제조/화학,3.0,2751,전기/전자/제어
휴닉스(주) ,제조/화학,1.0,2992,전기/전자/제어
휴먼텍(주) ,제조/화학,2.0,2553,전기/전자/제어
(주)넥스젠테크놀러지 ,제조/화학,0.0,3816,전기/전자/제어
(주)더9컴퍼니코리아 ,제조/화학,0.0,0,전기/전자/제어
한빔(주) ,제조/화학,3.0,2563,전기/전자/제어
한서(주) ,제조/화학,3.0,2412,전기/전자/제어
한주물산(주) ,제조/화학,4.0,2689,전기/전자/제어
헤드 ,제조/화학,3.0,2633,전기/전자/제어
혜성전기(주) ,제조/화학,5.0,3262,전기/전자/제어
홍익이엔지 ,제조/화학,3.0,2751,전기/전자/제어
휴닉스(주) ,제조/화학,1.0,2992,전기/전자/제어
휴먼텍(주) ,제조/화학,2.0,2553,전기/전자/제어
(주)넥스젠테크놀러지 ,제조/화학,0.0,3816,전기/전자/제어
(주)더9컴퍼니코리아 ,제조/화학,0.0,0,전기/전자/제어
(주)라이마스 ,제조/화학,0.0,0,전기/전자/제어
(주)루스케이프 ,제조/화학,0.0,3537,전기/전자/제어
(주)리버스전자 ,제조/화학,0.0,0,전기/전자/제어
(주)매트릭스미디어 ,제조/화학,0.0,0,전기/전자/제어
(주)바이오센스텍 ,제조/화학,0.0,3796,전기/전자/제어
(주)신영티아이 ,제조/화학,0.0,0,전기/전자/제어
(주)신일테크 ,제조/화학,0.0,0,전기/전자/제어
(주)아크칩스 ,제조/화학,0.0,0,전기/전자/제어
(주)에바 ,제조/화학,0.0,0,전기/전자/제어
(주)에스에스티 ,제조/화학,0.0,0,전기/전자/제어
(주)에이치케이시스템 ,제조/화학,0.0,0,전기/전자/제어
(주)엔코시스 ,제조/화학,0.0,3390,전기/전자/제어
(주)엠코프 ,제조/화학,0.0,0,전기/전자/제어
(주)완전정밀 ,제조/화학,0.0,0,전기/전자/제어
(주)유진미향 ,제조/화학,0.0,0,전기/전자/제어
(주)이지시스템 ,제조/화학,0.0,0,전기/전자/제어
(주)인메디 ,제조/화학,0.0,0,전기/전자/제어
(주)인사이트 ,제조/화학,0.0,0,전기/전자/제어
(주)지브이코리아 ,제조/화학,0.0,0,전기/전자/제어
(주)지에이치테크 ,제조/화학,0.0,0,전기/전자/제어
(주)탑스 ,제조/화학,0.0,4679,전기/전자/제어
(주)태경정보통신 ,제조/화학,0.0,0,전기/전자/제어
(주)텍스코코리아 ,제조/화학,0.0,0,전기/전자/제어
(주)파인원 ,제조/화학,0.0,5112,전기/전자/제어
(주)프로웰 ,제조/화학,0.0,4719,전기/전자/제어
(주)피엘테크 ,제조/화학,0.0,0,전기/전자/제어
(주)한울티피씨 ,제조/화학,0.0,2816,전기/전자/제어
(주)휴모트 ,제조/화학,0.0,4994,전기/전자/제어
"Samsung Electronics Czech and Slovak, s.r.o. ",제조/화학,0.0,5460,전기/전자/제어
건즈앤마우스(주) ,제조/화학,0.0,0,전기/전자/제어
(주)탑스 ,제조/화학,0.0,4679,전기/전자/제어
(주)태경정보통신 ,제조/화학,0.0,0,전기/전자/제어
(주)텍스코코리아 ,제조/화학,0.0,0,전기/전자/제어
(주)파인원 ,제조/화학,0.0,5112,전기/전자/제어
(주)프로웰 ,제조/화학,0.0,4719,전기/전자/제어
(주)피엘테크 ,제조/화학,0.0,0,전기/전자/제어
(주)한울티피씨 ,제조/화학,0.0,2816,전기/전자/제어
(주)휴모트 ,제조/화학,0.0,4994,전기/전자/제어
"Samsung Electronics Czech and Slovak, s.r.o. ",제조/화학,0.0,5460,전기/전자/제어
건즈앤마우스(주) ,제조/화학,0.0,0,전기/전자/제어
경보전기(주) ,제조/화학,0.0,5198,전기/전자/제어
넥상스대영(주) ,제조/화학,0.0,5099,전기/전자/제어
넥실리온(주) ,제조/화학,0.0,4613,전기/전자/제어
대진테크만(주) ,제조/화학,0.0,0,전기/전자/제어
데이타테크(주) ,제조/화학,0.0,4713,전기/전자/제어
동방하이테크(주) ,제조/화학,0.0,0,전기/전자/제어
동신(주) ,제조/화학,0.0,2891,전기/전자/제어
디아이케이(주) ,제조/화학,0.0,4995,전기/전자/제어
디에스케이(주) ,제조/화학,0.0,3708,전기/전자/제어
디에이치에스엠티 ,제조/화학,0.0,1880,전기/전자/제어
명진전자 ,제조/화학,0.0,2925,전기/전자/제어
모그 ,제조/화학,0.0,1755,전기/전자/제어
미세기술(주) ,제조/화학,0.0,2550,전기/전자/제어
민시스템 ,제조/화학,0.0,0,전기/전자/제어
바론텍 ,제조/화학,0.0,0,전기/전자/제어
부강(주) ,제조/화학,0.0,2490,전기/전자/제어
부솔이피티(주) ,제조/화학,0.0,0,전기/전자/제어
블룸엔진(주) ,제조/화학,0.0,0,전기/전자/제어
빅슨(주) ,제조/화학,0.0,0,전기/전자/제어
사회복지법인대한장애인복지회 ,제조/화학,0.0,0,전기/전자/제어
써키트웨이(주) ,제조/화학,0.0,0,전기/전자/제어
아세아이엔티(주) ,제조/화학,0.0,3678,전기/전자/제어
아이에스피(주) ,제조/화학,0.0,2480,전기/전자/제어
에디트론 ,제조/화학,0.0,2255,전기/전자/제어
에스엠테크놀로지(주) ,제조/화학,0.0,2870,전기/전자/제어
에스지솔루션 ,제조/화학,0.0,0,전기/전자/제어
에스코(주) ,제조/화학,0.0,2665,전기/전자/제어
에쓰씨커머스(주) ,제조/화학,0.0,0,전기/전자/제어
에이에스디티(주) ,제조/화학,0.0,0,전기/전자/제어
에이치에쓰이엔지(주) ,제조/화학,0.0,0,전기/전자/제어
에타일렉트로닉스(주) ,제조/화학,0.0,0,전기/전자/제어
엔지아이코리아(주) ,제조/화학,0.0,2438,전기/전자/제어
오일전자통신(주) ,제조/화학,0.0,1966,전기/전자/제어
우성씨엔에스(주) ,제조/화학,0.0,2963,전기/전자/제어
웰스텍(주) ,제조/화학,0.0,0,전기/전자/제어
위드솔루션(주) ,제조/화학,0.0,0,전기/전자/제어
이레테크(주) ,제조/화학,0.0,3553,전기/전자/제어
이앤아이 ,제조/화학,0.0,0,전기/전자/제어
이파워(주) ,제조/화학,0.0,0,전기/전자/제어
임베디드솔루션(주) ,제조/화학,0.0,3277,전기/전자/제어
조은엔지니어링(주) ,제조/화학,0.0,2340,전기/전자/제어
조인링크 ,제조/화학,0.0,2460,전기/전자/제어
지에스아이(주) ,제조/화학,0.0,3610,전기/전자/제어
지티엠(주) ,제조/화학,0.0,0,전기/전자/제어
캠프넷(주) ,제조/화학,0.0,0,전기/전자/제어
케이브이씨 ,제조/화학,0.0,2313,전기/전자/제어
케이이씨세미컨덕터(주) ,제조/화학,0.0,3023,전기/전자/제어
테라릭스(주) ,제조/화학,0.0,6190,전기/전자/제어
포커스테크놀로지(주) ,제조/화학,0.0,3434,전기/전자/제어
플러스이앤지(주) ,제조/화학,0.0,2983,전기/전자/제어
플레닉스(주) ,제조/화학,0.0,4875,전기/전자/제어
하우웰이엠에스(주) ,제조/화학,0.0,1841,전기/전자/제어
한성계기(주) ,제조/화학,0.0,3711,전기/전자/제어
한성중전기기공업(주) ,제조/화학,0.0,3449,전기/전자/제어
해피전자(주) ,제조/화학,0.0,4017,전기/전자/제어
현대중전기 ,제조/화학,0.0,0,전기/전자/제어
화성테크(주) ,제조/화학,0.0,2994,전기/전자/제어
힙폼 ,제조/화학,0.0,3500,전기/전자/제어
